S1 S1.x S1.y S1.lon S1.lat S2 S2.x S2.y S2.lon S2.lat dist.h alpha label 
323 811701.641383 6183917.439346 4.362700 42.746100 2219 817910.914108 6240688.619791 4.451160 43.255600 57109.736445 6.241839 N 
323 811701.641383 6183917.439346 4.362700 42.746100 1501 819353.480223 6229574.009352 4.466370 43.155400 46293.336694 9.514098 N 
323 811701.641383 6183917.439346 4.362700 42.746100 81 821200.999836 6140409.254895 4.468690 42.353500 44533.132893 167.683608 N 
323 811701.641383 6183917.439346 4.362700 42.746100 329 820481.187038 6186110.503658 4.470280 42.764400 9049.306769 75.974949 E 
323 811701.641383 6183917.439346 4.362700 42.746100 2459 821019.035460 6253143.278792 4.492300 43.367100 69850.058549 7.665610 N 
323 811701.641383 6183917.439346 4.362700 42.746100 110 823260.749905 6160965.725258 4.498370 42.537900 25698.135525 153.268930 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 586 824283.132807 6202855.283499 4.520600 42.914300 22736.223688 33.598358 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 3750 823234.967217 6262913.298970 4.521940 43.454600 79833.347934 8.306446 N 
323 811701.641383 6183917.439346 4.362700 42.746100 328 829007.945638 6184717.601207 4.573970 42.750400 17324.792235 87.352799 E 
323 811701.641383 6183917.439346 4.362700 42.746100 2256 827946.446653 6247696.646573 4.576360 43.316900 65815.507084 14.289615 N 
323 811701.641383 6183917.439346 4.362700 42.746100 109 829964.649890 6153052.026024 4.577920 42.465600 35863.787018 149.387275 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 3297 827966.741141 6260882.856061 4.579860 43.435500 78665.296288 11.932743 N 
323 811701.641383 6183917.439346 4.362700 42.746100 625 831129.079109 6215113.335013 4.607390 43.023300 36750.635955 31.912843 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 577 832900.991838 6193272.461053 4.623600 42.826600 23171.726109 66.188701 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 79 836424.057657 6140176.065296 4.653050 42.348700 50244.459100 150.525073 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 108 836411.632777 6157089.589330 4.657200 42.500700 36473.513831 137.353147 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 166 836314.248936 6165098.437275 4.658060 42.572700 30982.822492 127.401826 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 1454 835665.352953 6233155.810989 4.667650 43.184700 54760.174528 25.951619 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 596 836974.731284 6205870.519329 4.676620 42.939100 33476.361718 49.021290 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 2270 837811.986120 6249991.525694 4.698480 43.335700 71046.006144 21.562331 N 
323 811701.641383 6183917.439346 4.362700 42.746100 72 842606.149287 6134154.155483 4.726340 42.293400 58578.776273 148.158465 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 78 843334.451891 6145287.664273 4.738120 42.393300 49928.891665 140.686941 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 583 843659.082757 6203402.152721 4.757740 42.915600 37429.027699 58.628996 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 612 843780.007225 6213881.907270 4.762080 43.009800 43896.365374 46.951403 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 579 844396.616806 6188824.885622 4.762780 42.784400 33061.222707 81.463750 E 
323 811701.641383 6183917.439346 4.362700 42.746100 172 844900.430240 6181104.765650 4.766820 42.714900 33317.723736 94.842659 E 
323 811701.641383 6183917.439346 4.362700 42.746100 1427 848025.319661 6229191.899559 4.818410 43.146600 58044.692705 38.740056 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 168 849382.867949 6171572.134016 4.818780 42.628300 39652.003724 108.140080 E 
323 811701.641383 6183917.439346 4.362700 42.746100 77 850190.114478 6148057.340226 4.822000 42.416800 52605.220940 132.975320 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 2168 849697.113698 6247912.110488 4.844310 43.314600 74424.282670 30.698820 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 106 851832.272812 6162149.420557 4.845910 42.543100 45654.290280 118.476689 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 606 855539.798968 6211930.662308 4.905570 42.989800 52024.270501 57.420828 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 101 857710.536379 6147623.183227 4.913070 42.411300 58601.121543 128.268250 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 169 857825.307178 6176734.254972 4.923060 42.672900 46679.660284 98.851993 E 
323 811701.641383 6183917.439346 4.362700 42.746100 105 858946.234655 6168951.182041 4.934390 42.602700 49558.454892 107.577287 E 
323 811701.641383 6183917.439346 4.362700 42.746100 602 858594.978384 6199714.198514 4.939310 42.879300 49482.548997 71.383091 E 
323 811701.641383 6183917.439346 4.362700 42.746100 1420 858533.129714 6224493.568328 4.946020 43.102100 61964.591037 49.093415 NE 
323 811701.641383 6183917.439346 4.362700 42.746100 73 861046.979463 6131600.603075 4.948730 42.266600 71916.713967 136.674230 SE 
323 811701.641383 6183917.439346 4.362700 42.746100 1444 859820.362365 6233844.924089 4.964670 43.185900 69340.933377 43.943123 NE 
633 811562.034532 6207860.947581 4.366050 42.961400 3729 811860.456764 6262515.175031 4.381410 43.452900 54655.042164 0.312842 N 
633 811562.034532 6207860.947581 4.366050 42.961400 82 814324.874173 6136813.115506 4.384620 42.322300 71101.531104 177.773059 N 
633 811562.034532 6207860.947581 4.366050 42.961400 111 814068.778004 6158550.415328 4.386140 42.517700 49374.207375 177.089825 N 
633 811562.034532 6207860.947581 4.366050 42.961400 330 814034.117019 6192889.776911 4.393080 42.826400 15173.896765 170.623762 N 
633 811562.034532 6207860.947581 4.366050 42.961400 3155 813360.105844 6257916.941795 4.398920 43.411300 50088.278241 2.057249 N 
633 811562.034532 6207860.947581 4.366050 42.961400 1116 814832.843831 6217104.117579 4.408110 43.044000 9804.814384 19.486951 N 
633 811562.034532 6207860.947581 4.366050 42.961400 163 817350.002688 6165451.017005 4.427520 42.579200 42803.069829 172.228473 N 
633 811562.034532 6207860.947581 4.366050 42.961400 324 817123.199270 6180309.143700 4.428030 42.712800 28107.444749 168.588517 N 
633 811562.034532 6207860.947581 4.366050 42.961400 2219 817910.914108 6240688.619791 4.451160 43.255600 33435.973660 10.945881 N 
633 811562.034532 6207860.947581 4.366050 42.961400 1501 819353.480223 6229574.009352 4.466370 43.155400 23068.673075 19.739855 N 
633 811562.034532 6207860.947581 4.366050 42.961400 81 821200.999836 6140409.254895 4.468690 42.353500 68136.924632 171.867393 N 
633 811562.034532 6207860.947581 4.366050 42.961400 329 820481.187038 6186110.503658 4.470280 42.764400 23508.149487 157.703055 N 
633 811562.034532 6207860.947581 4.366050 42.961400 2459 821019.035460 6253143.278792 4.492300 43.367100 46259.316753 11.796398 N 
633 811562.034532 6207860.947581 4.366050 42.961400 110 823260.749905 6160965.725258 4.498370 42.537900 48332.409604 165.992612 N 
633 811562.034532 6207860.947581 4.366050 42.961400 586 824283.132807 6202855.283499 4.520600 42.914300 13670.516238 111.479294 E 
633 811562.034532 6207860.947581 4.366050 42.961400 3750 823234.967217 6262913.298970 4.521940 43.454600 56276.271651 11.971313 N 
633 811562.034532 6207860.947581 4.366050 42.961400 328 829007.945638 6184717.601207 4.573970 42.750400 28982.310048 142.990292 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 2256 827946.446653 6247696.646573 4.576360 43.316900 43073.563525 22.357352 N 
633 811562.034532 6207860.947581 4.366050 42.961400 109 829964.649890 6153052.026024 4.577920 42.465600 57815.864036 161.440035 N 
633 811562.034532 6207860.947581 4.366050 42.961400 3297 827966.741141 6260882.856061 4.579860 43.435500 55501.686261 17.191799 N 
633 811562.034532 6207860.947581 4.366050 42.961400 625 831129.079109 6215113.335013 4.607390 43.023300 20867.830672 69.663130 E 
633 811562.034532 6207860.947581 4.366050 42.961400 577 832900.991838 6193272.461053 4.623600 42.826600 25849.081958 124.358662 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 79 836424.057657 6140176.065296 4.653050 42.348700 72106.611928 159.830697 N 
633 811562.034532 6207860.947581 4.366050 42.961400 108 836411.632777 6157089.589330 4.657200 42.500700 56526.395176 153.920966 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 166 836314.248936 6165098.437275 4.658060 42.572700 49409.557836 149.936463 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 1454 835665.352953 6233155.810989 4.667650 43.184700 34939.949539 43.618223 NE 
633 811562.034532 6207860.947581 4.366050 42.961400 596 836974.731284 6205870.519329 4.676620 42.939100 25490.526884 94.478501 E 
633 811562.034532 6207860.947581 4.366050 42.961400 2270 837811.986120 6249991.525694 4.698480 43.335700 49639.153604 31.925455 NE 
633 811562.034532 6207860.947581 4.366050 42.961400 72 842606.149287 6134154.155483 4.726340 42.293400 79977.673523 157.159957 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 78 843334.451891 6145287.664273 4.738120 42.393300 70177.648070 153.080211 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 583 843659.082757 6203402.152721 4.757740 42.915600 32405.267417 97.908689 E 
633 811562.034532 6207860.947581 4.366050 42.961400 612 843780.007225 6213881.907270 4.762080 43.009800 32775.748963 79.414554 E 
633 811562.034532 6207860.947581 4.366050 42.961400 579 844396.616806 6188824.885622 4.762780 42.784400 37953.675027 120.103292 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 172 844900.430240 6181104.765650 4.766820 42.714900 42747.419804 128.749258 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 1427 848025.319661 6229191.899559 4.818410 43.146600 42244.297541 59.672448 NE 
633 811562.034532 6207860.947581 4.366050 42.961400 168 849382.867949 6171572.134016 4.818780 42.628300 52414.629927 133.815731 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 77 850190.114478 6148057.340226 4.822000 42.416800 71194.100970 147.140954 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 2168 849697.113698 6247912.110488 4.844310 43.314600 55302.621215 43.596153 NE 
633 811562.034532 6207860.947581 4.366050 42.961400 106 851832.272812 6162149.420557 4.845910 42.543100 60919.912951 138.621090 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 606 855539.798968 6211930.662308 4.905570 42.989800 44165.669278 84.712891 E 
633 811562.034532 6207860.947581 4.366050 42.961400 101 857710.536379 6147623.183227 4.913070 42.411300 75883.281934 142.544064 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 169 857825.307178 6176734.254972 4.923060 42.672900 55759.854633 123.933316 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 105 858946.234655 6168951.182041 4.934390 42.602700 61312.578446 129.391295 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 602 858594.978384 6199714.198514 4.939310 42.879300 47733.293703 99.826908 E 
633 811562.034532 6207860.947581 4.366050 42.961400 1420 858533.129714 6224493.568328 4.946020 43.102100 49828.986098 70.500777 E 
633 811562.034532 6207860.947581 4.366050 42.961400 73 861046.979463 6131600.603075 4.948730 42.266600 90908.745008 147.020668 SE 
633 811562.034532 6207860.947581 4.366050 42.961400 1444 859820.362365 6233844.924089 4.964670 43.185900 54809.061663 61.700420 NE 
3729 811860.456764 6262515.175031 4.381410 43.452900 82 814324.874173 6136813.115506 4.384620 42.322300 125726.214935 178.876847 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 111 814068.778004 6158550.415328 4.386140 42.517700 103988.210595 178.783160 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 330 814034.117019 6192889.776911 4.393080 42.826400 69659.319995 178.211843 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 3155 813360.105844 6257916.941795 4.398920 43.411300 4836.599658 161.936992 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 1116 814832.843831 6217104.117579 4.408110 43.044000 45508.232483 176.255039 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 163 817350.002688 6165451.017005 4.427520 42.579200 97219.267060 176.763037 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 324 817123.199270 6180309.143700 4.428030 42.712800 82374.316663 176.336984 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 2219 817910.914108 6240688.619791 4.451160 43.255600 22649.647849 164.506294 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 1501 819353.480223 6229574.009352 4.466370 43.155400 33782.625665 167.185158 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 81 821200.999836 6140409.254895 4.468690 42.353500 122462.653397 175.625655 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 329 820481.187038 6186110.503658 4.470280 42.764400 76889.471308 173.562549 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 2459 821019.035460 6253143.278792 4.492300 43.367100 13103.892660 135.659544 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 110 823260.749905 6160965.725258 4.498370 42.537900 102187.364350 173.594597 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 586 824283.132807 6202855.283499 4.520600 42.914300 60939.523608 168.237665 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 3750 823234.967217 6262913.298970 4.521940 43.454600 11381.475770 87.995385 E 
3729 811860.456764 6262515.175031 4.381410 43.452900 328 829007.945638 6184717.601207 4.573970 42.750400 79664.916164 167.570088 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 2256 827946.446653 6247696.646573 4.576360 43.316900 21871.164952 132.651492 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 109 829964.649890 6153052.026024 4.577920 42.465600 110950.181609 170.608821 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 3297 827966.741141 6260882.856061 4.579860 43.435500 16188.788146 95.786980 E 
3729 811860.456764 6262515.175031 4.381410 43.452900 625 831129.079109 6215113.335013 4.607390 43.023300 51168.488781 157.878492 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 577 832900.991838 6193272.461053 4.623600 42.826600 72368.899087 163.097735 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 79 836424.057657 6140176.065296 4.653050 42.348700 124780.720704 168.646943 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 108 836411.632777 6157089.589330 4.657200 42.500700 108246.544351 166.890786 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 166 836314.248936 6165098.437275 4.658060 42.572700 100439.079777 165.908632 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 1454 835665.352953 6233155.810989 4.667650 43.184700 37797.425038 140.964480 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 596 836974.731284 6205870.519329 4.676620 42.939100 61962.438656 156.089163 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 2270 837811.986120 6249991.525694 4.698480 43.335700 28815.337385 115.760956 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 72 842606.149287 6134154.155483 4.726340 42.293400 131991.851824 166.529995 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 78 843334.451891 6145287.664273 4.738120 42.393300 121379.164800 164.971285 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 583 843659.082757 6203402.152721 4.757740 42.915600 67123.036445 151.722891 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 612 843780.007225 6213881.907270 4.762080 43.009800 58172.608973 146.721844 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 579 844396.616806 6188824.885622 4.762780 42.784400 80553.463386 156.177307 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 172 844900.430240 6181104.765650 4.766820 42.714900 87859.516291 157.910493 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 1427 848025.319661 6229191.899559 4.818410 43.146600 49176.600091 132.658301 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 168 849382.867949 6171572.134016 4.818780 42.628300 98379.713611 157.579326 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 77 850190.114478 6148057.340226 4.822000 42.416800 120705.255100 161.485324 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 2168 849697.113698 6247912.110488 4.844310 43.314600 40556.899560 111.104104 E 
3729 811860.456764 6262515.175031 4.381410 43.452900 106 851832.272812 6162149.420557 4.845910 42.543100 108032.544861 158.284511 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 606 855539.798968 6211930.662308 4.905570 42.989800 66833.209281 139.189641 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 101 857710.536379 6147623.183227 4.913070 42.411300 123702.868121 158.244484 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 169 857825.307178 6176734.254972 4.923060 42.672900 97319.749895 151.815812 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 105 858946.234655 6168951.182041 4.934390 42.602700 104743.931871 153.286321 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 602 858594.978384 6199714.198514 4.939310 42.879300 78282.042401 143.344531 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 1420 858533.129714 6224493.568328 4.946020 43.102100 60199.509770 129.167771 SE 
3729 811860.456764 6262515.175031 4.381410 43.452900 73 861046.979463 6131600.603075 4.948730 42.266600 139849.702058 159.408065 N 
3729 811860.456764 6262515.175031 4.381410 43.452900 1444 859820.362365 6233844.924089 4.964670 43.185900 55876.075688 120.870823 SE 
82 814324.874173 6136813.115506 4.384620 42.322300 111 814068.778004 6158550.415328 4.386140 42.517700 21738.808357 179.325006 N 
82 814324.874173 6136813.115506 4.384620 42.322300 330 814034.117019 6192889.776911 4.393080 42.826400 56077.415187 179.702924 N 
82 814324.874173 6136813.115506 4.384620 42.322300 3155 813360.105844 6257916.941795 4.398920 43.411300 121107.669120 179.543565 N 
82 814324.874173 6136813.115506 4.384620 42.322300 1116 814832.843831 6217104.117579 4.408110 43.044000 80292.608919 0.362483 N 
82 814324.874173 6136813.115506 4.384620 42.322300 163 817350.002688 6165451.017005 4.427520 42.579200 28797.236062 6.030005 N 
82 814324.874173 6136813.115506 4.384620 42.322300 324 817123.199270 6180309.143700 4.428030 42.712800 43585.950626 3.681062 N 
82 814324.874173 6136813.115506 4.384620 42.322300 2219 817910.914108 6240688.619791 4.451160 43.255600 103937.385347 1.977207 N 
82 814324.874173 6136813.115506 4.384620 42.322300 1501 819353.480223 6229574.009352 4.466370 43.155400 92897.095250 3.102990 N 
82 814324.874173 6136813.115506 4.384620 42.322300 81 821200.999836 6140409.254895 4.468690 42.353500 7759.724392 62.390919 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 329 820481.187038 6186110.503658 4.470280 42.764400 49680.304615 7.118310 N 
82 814324.874173 6136813.115506 4.384620 42.322300 2459 821019.035460 6253143.278792 4.492300 43.367100 116522.610190 3.293425 N 
82 814324.874173 6136813.115506 4.384620 42.322300 110 823260.749905 6160965.725258 4.498370 42.537900 25752.639339 20.303243 N 
82 814324.874173 6136813.115506 4.384620 42.322300 586 824283.132807 6202855.283499 4.520600 42.914300 66788.733093 8.574825 N 
82 814324.874173 6136813.115506 4.384620 42.322300 3750 823234.967217 6262913.298970 4.521940 43.454600 126414.579964 4.041736 N 
82 814324.874173 6136813.115506 4.384620 42.322300 328 829007.945638 6184717.601207 4.573970 42.750400 50104.214772 17.040681 N 
82 814324.874173 6136813.115506 4.384620 42.322300 2256 827946.446653 6247696.646573 4.576360 43.316900 111717.074338 7.003455 N 
82 814324.874173 6136813.115506 4.384620 42.322300 109 829964.649890 6153052.026024 4.577920 42.465600 22545.615966 43.923298 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 3297 827966.741141 6260882.856061 4.579860 43.435500 124817.470955 6.274650 N 
82 814324.874173 6136813.115506 4.384620 42.322300 625 831129.079109 6215113.335013 4.607390 43.023300 80083.117312 12.112657 N 
82 814324.874173 6136813.115506 4.384620 42.322300 577 832900.991838 6193272.461053 4.623600 42.826600 59436.771843 18.212115 N 
82 814324.874173 6136813.115506 4.384620 42.322300 79 836424.057657 6140176.065296 4.653050 42.348700 22353.597965 81.347381 E 
82 814324.874173 6136813.115506 4.384620 42.322300 108 836411.632777 6157089.589330 4.657200 42.500700 29982.666598 47.446900 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 166 836314.248936 6165098.437275 4.658060 42.572700 35827.252616 37.861956 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 1454 835665.352953 6233155.810989 4.667650 43.184700 98677.915501 12.489693 N 
82 814324.874173 6136813.115506 4.384620 42.322300 596 836974.731284 6205870.519329 4.676620 42.939100 72676.963681 18.158763 N 
82 814324.874173 6136813.115506 4.384620 42.322300 2270 837811.986120 6249991.525694 4.698480 43.335700 115589.778788 11.723779 N 
82 814324.874173 6136813.115506 4.384620 42.322300 72 842606.149287 6134154.155483 4.726340 42.293400 28405.995678 95.371068 E 
82 814324.874173 6136813.115506 4.384620 42.322300 78 843334.451891 6145287.664273 4.738120 42.393300 30222.071011 73.715367 E 
82 814324.874173 6136813.115506 4.384620 42.322300 583 843659.082757 6203402.152721 4.757740 42.915600 72763.972338 23.774744 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 612 843780.007225 6213881.907270 4.762080 43.009800 82505.778750 20.916493 N 
82 814324.874173 6136813.115506 4.384620 42.322300 579 844396.616806 6188824.885622 4.762780 42.784400 60079.396931 30.035293 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 172 844900.430240 6181104.765650 4.766820 42.714900 53820.209042 34.618221 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 1427 848025.319661 6229191.899559 4.818410 43.146600 98333.919729 20.042334 N 
82 814324.874173 6136813.115506 4.384620 42.322300 168 849382.867949 6171572.134016 4.818780 42.628300 49368.535479 45.245354 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 77 850190.114478 6148057.340226 4.822000 42.416800 37586.540832 72.593106 E 
82 814324.874173 6136813.115506 4.384620 42.322300 2168 849697.113698 6247912.110488 4.844310 43.314600 116594.090824 17.660688 N 
82 814324.874173 6136813.115506 4.384620 42.322300 106 851832.272812 6162149.420557 4.845910 42.543100 45262.935238 55.960914 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 606 855539.798968 6211930.662308 4.905570 42.989800 85681.479115 28.752361 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 101 857710.536379 6147623.183227 4.913070 42.411300 44712.115240 76.008943 E 
82 814324.874173 6136813.115506 4.384620 42.322300 169 857825.307178 6176734.254972 4.923060 42.672900 59042.231055 47.456831 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 105 858946.234655 6168951.182041 4.934390 42.602700 54990.191234 54.237076 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 602 858594.978384 6199714.198514 4.939310 42.879300 76918.062705 35.138079 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 1420 858533.129714 6224493.568328 4.946020 43.102100 98194.865777 26.757122 NE 
82 814324.874173 6136813.115506 4.384620 42.322300 73 861046.979463 6131600.603075 4.948730 42.266600 47011.970908 96.365832 E 
82 814324.874173 6136813.115506 4.384620 42.322300 1444 859820.362365 6233844.924089 4.964670 43.185900 107168.145093 25.120561 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 330 814034.117019 6192889.776911 4.393080 42.826400 34339.379076 179.942168 N 
111 814068.778004 6158550.415328 4.386140 42.517700 3155 813360.105844 6257916.941795 4.398920 43.411300 99369.053524 179.591379 N 
111 814068.778004 6158550.415328 4.386140 42.517700 1116 814832.843831 6217104.117579 4.408110 43.044000 58558.687178 0.747609 N 
111 814068.778004 6158550.415328 4.386140 42.517700 163 817350.002688 6165451.017005 4.427520 42.579200 7640.990704 25.431010 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 324 817123.199270 6180309.143700 4.428030 42.712800 21972.067487 7.990785 N 
111 814068.778004 6158550.415328 4.386140 42.517700 2219 817910.914108 6240688.619791 4.451160 43.255600 82228.016164 2.678143 N 
111 814068.778004 6158550.415328 4.386140 42.517700 1501 819353.480223 6229574.009352 4.466370 43.155400 71219.933907 4.255405 N 
111 814068.778004 6158550.415328 4.386140 42.517700 81 821200.999836 6140409.254895 4.468690 42.353500 19492.826632 158.537662 N 
111 814068.778004 6158550.415328 4.386140 42.517700 329 820481.187038 6186110.503658 4.470280 42.764400 28296.244598 13.097980 N 
111 814068.778004 6158550.415328 4.386140 42.517700 2459 821019.035460 6253143.278792 4.492300 43.367100 94847.856576 4.202284 N 
111 814068.778004 6158550.415328 4.386140 42.517700 110 823260.749905 6160965.725258 4.498370 42.537900 9504.002814 75.277601 E 
111 814068.778004 6158550.415328 4.386140 42.517700 586 824283.132807 6202855.283499 4.520600 42.914300 45467.069267 12.982528 N 
111 814068.778004 6158550.415328 4.386140 42.517700 3750 823234.967217 6262913.298970 4.521940 43.454600 104764.643400 5.019406 N 
111 814068.778004 6158550.415328 4.386140 42.517700 328 829007.945638 6184717.601207 4.573970 42.750400 30131.384742 29.722576 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 2256 827946.446653 6247696.646573 4.576360 43.316900 90219.954735 8.848389 N 
111 814068.778004 6158550.415328 4.386140 42.517700 109 829964.649890 6153052.026024 4.577920 42.465600 16819.959213 109.080526 E 
111 814068.778004 6158550.415328 4.386140 42.517700 3297 827966.741141 6260882.856061 4.579860 43.435500 103271.882939 7.734129 N 
111 814068.778004 6158550.415328 4.386140 42.517700 625 831129.079109 6215113.335013 4.607390 43.023300 59079.757592 16.784169 N 
111 814068.778004 6158550.415328 4.386140 42.517700 577 832900.991838 6193272.461053 4.623600 42.826600 39500.287813 28.474099 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 79 836424.057657 6140176.065296 4.653050 42.348700 28937.437126 129.417620 SE 
111 814068.778004 6158550.415328 4.386140 42.517700 108 836411.632777 6157089.589330 4.657200 42.500700 22390.559886 93.740802 E 
111 814068.778004 6158550.415328 4.386140 42.517700 166 836314.248936 6165098.437275 4.658060 42.572700 23189.169205 73.598047 E 
111 814068.778004 6158550.415328 4.386140 42.517700 1454 835665.352953 6233155.810989 4.667650 43.184700 77668.379096 16.144535 N 
111 814068.778004 6158550.415328 4.386140 42.517700 596 836974.731284 6205870.519329 4.676620 42.939100 52572.568306 25.829948 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 2270 837811.986120 6249991.525694 4.698480 43.335700 94473.364483 14.555738 N 
111 814068.778004 6158550.415328 4.386140 42.517700 72 842606.149287 6134154.155483 4.726340 42.293400 37544.094797 130.526739 SE 
111 814068.778004 6158550.415328 4.386140 42.517700 78 843334.451891 6145287.664273 4.738120 42.393300 32130.674341 114.379299 SE 
111 814068.778004 6158550.415328 4.386140 42.517700 583 843659.082757 6203402.152721 4.757740 42.915600 53733.271653 33.414273 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 612 843780.007225 6213881.907270 4.762080 43.009800 62803.910248 28.234366 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 579 844396.616806 6188824.885622 4.762780 42.784400 42852.320334 45.050457 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 172 844900.430240 6181104.765650 4.766820 42.714900 38200.647875 53.813323 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 1427 848025.319661 6229191.899559 4.818410 43.146600 78378.989632 25.673054 NE 
111 814068.778004 6158550.415328 4.386140 42.517700 168 849382.867949 6171572.134016 4.818780 42.628300 37638.412643 69.759050 E 
111 814068.778004 6158550.415328 4.386140 42.517700 77 850190.114478 6148057.340226 4.822000 42.416800 37614.565979 106.198328 E 
111 814068.778004 6158550.415328 4.386140 42.517700 2168 849697.113698 6247912.110488 4.844310 43.314600 96202.343351 21.737075 N 
111 814068.778004 6158550.415328 4.386140 42.517700 106 851832.272812 6162149.420557 4.845910 42.543100 37934.606612 84.555936 E 
111 814068.778004 6158550.415328 4.386140 42.517700 606 855539.798968 6211930.662308 4.905570 42.989800 67596.570531 37.843572 NE 
